DayOfWeek_Month,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
01_01,0.7160380273345687,0.7113391654421551,0.7455772268353146,0.8139554566655418,0.9224453252544451,1.5730174382025222,1.426765361801149,1.1844802954735727,1.1727820872205845,1.0710957790800717,0.9731294032710526,0.9244521308543302,0.8958918609145039,0.8722017655402519,0.8531126391023216,0.8850012695492744,1.3243938029679923,1.3984498242515524,1.111647936141162,1.0317183374920844,0.9669866202762826,0.8847075906809985,0.7992470400127263,0.7415636156355446
01_02,0.6446868784280634,0.6391899222470013,0.6730717457255941,0.7640447632250416,0.9337753400437989,1.5352902175878487,1.3840114118096154,1.2049585116428583,1.1801739899142103,1.096369517609949,1.0502722359512184,0.9989673115946395,0.9826371727643498,0.9397544853635506,0.9433869768750124,0.9422297229421573,1.1568360356016314,1.67454644084142,1.1412773993932455,1.0095111807606532,0.9014686677515922,0.8112350069314689,0.7026460128985594,0.6896590520965182
01_03,0.49441701406340854,0.47728205987378747,0.501775583347295,0.5660579421629595,0.7448448951568132,1.269773691143765,1.2290650346411218,1.0382941259563676,1.0454687310081572,1.0459155012861072,1.04147407911119,0.9860220034361893,1.0054433702247323,1.0559809728422804,1.158081121656204,1.3075652005374383,1.3345816620511355,1.6920504456205014,1.545877722917016,1.3004168760902346,1.0043395848321492,0.8515441497731656,0.7597722785612684,0.5439559537067151
01_04,0.5369697453712947,0.4930186745464467,0.4944828228779832,0.561221365917289,0.751560649017024,1.220380944774987,1.1134182539365622,1.0528025130109546,1.0611348480613343,1.0143885849671896,1.0298553155239654,1.0458544636558451,1.134022814093093,1.2614303398155173,1.5463536051325053,1.889816182832195,1.5222883307377977,1.1123267979075988,1.1153615780856925,1.187184708967243,0.87795658134675,0.7415245777263108,0.6338963649190059,0.602749936775413
01_05,0.5503998565336053,0.497299357203302,0.5207830126822051,0.6198824248062363,0.718605237644237,0.8612556672027977,0.8567902756684356,0.9018207902980852,0.9247126468989404,0.9721910568877881,1.053482702772376,1.117746680938584,1.3180168012598141,1.4364572767164132,1.7797813258312367,1.875814143769019,1.4963634631442677,1.1615666978631354,1.0536441024663894,1.1378678427922149,0.9406643166572333,0.8419146038702302,0.7469308839435326,0.6160088321499224
01_06,0.6427874631188993,0.6154730057274179,0.6153054323691882,0.6198538520925724,0.6691922365657038,0.7132161516778281,0.7416557444745678,0.7918559347900247,0.8409070506490476,0.9267764272163074,1.0519537258140774,1.1900820510979049,1.3750351604814144,1.500260337181536,1.8642536103081555,1.9694178621230352,1.3561233100526062,1.1844084959692622,1.0707458809870072,1.0265304534654769,0.9224434589535045,0.8586698266214221,0.7784021880292774,0.6746503402337649
01_07,0.4077373831300225,0.3893253086939023,0.37254529601016306,0.3769699967610626,0.3993957341734086,0.4210598427679767,0.4397499721693173,0.4794997428495294,0.5217640975630397,0.6038024016493898,0.7087137489617015,0.8488292727401864,1.127101846194299,2.0692246044391074,3.829856554868758,4.177594512242729,2.470808510295338,0.9107509045601517,0.7268719471252292,0.6757702802562338,0.6051926764754921,0.5237588397048386,0.4770576948941149,0.4366188314740086
01_08,0.24638571426999703,0.23584128938893906,0.23401053782361342,0.24133354408491578,0.2506809390963378,0.27464794155971084,0.2817421038753476,0.2996887502296692,0.32830304512809944,0.36818350350545653,0.4184235512692954,0.5002176584643472,1.0355100524470715,2.863876359723612,5.9317230885571055,5.22639084125455,2.4928763153484237,0.6164791845527403,0.4524684890321771,0.4400581058249219,0.37365815482099746,0.32656911215517087,0.2953055085011492,0.2656262090863516
01_09,0.5822388657870083,0.5524846646908816,0.5457251310170188,0.5551190448840183,0.5904891727484601,0.672890134603554,0.6701128035472236,0.6964157623748223,0.7452436929313351,0.8250306961451771,0.931243187497926,1.0899186456426793,1.5370281026080876,1.8754132173389189,2.3879737480950523,2.4269380690912157,1.4435178165276725,1.1102789328718066,1.0491980711844244,0.9362668892615823,0.8045478796047408,0.7060138917606696,0.6523256318555788,0.613585947930148
01_10,0.6218338265553279,0.5787359767474206,0.6347263457286334,0.6842244104118603,0.7655854153376851,0.868403255744797,0.8802367465574382,0.8903205383394165,0.9105802113260395,0.9593876053392678,1.025991280282791,1.0865861203973273,1.2548104732532983,1.4574992925421955,1.7349647230362646,1.7064630467209927,1.3146225532751696,1.22635484164936,1.1781920735947968,1.0293985889214505,0.920779114886351,0.8392109087595266,0.7788693145573233,0.6522233360352624
01_11,0.5655809634358676,0.5727962855484621,0.6112130005803831,0.667319791062101,0.8100104468949507,1.2385281485780615,1.1236123041207198,1.055749274521184,1.0281416134648869,1.0315403366221707,1.0171375507835172,1.0132930934416715,1.106730121880441,1.123946604759141,1.1748160185722576,1.2062959953569357,1.7182774230992455,1.4415600696459665,1.1703029599535695,1.0723250145095764,1.0039605339524087,0.867426581543819,0.7618711549622752,0.6175647127103889
01_12,0.6922690068657851,0.6820019328627897,0.7051962863385075,0.7724928891718463,0.9134398087290282,1.6366199634496563,1.498091412501317,1.2132075903796564,1.1559582098576002,1.0449331055425528,0.9744926235177187,0.9228494611343433,0.8962254212679032,0.8793188261751761,0.8689198411571528,0.9136816455899127,1.5197248189658727,1.3041602352413102,1.1018527085270395,1.0118234407705802,0.9433396388019915,0.8425816084899396,0.7615662600937118,0.7452532645686097
02_01,0.5843110443843599,0.5903508078784903,0.6271871811344998,0.7194327157291519,0.8622432327507721,1.6107410219499707,1.530904830780119,1.2051080320609058,1.1469160445389615,1.0295220066581692,0.9599307385483267,0.9117775388135541,0.866530846425786,0.8245410913488462,0.8320856423346881,0.8872886684004933,1.504808105238928,1.6881448169003437,1.254291908159865,1.0946195258201605,0.9941079667847362,0.868612812681442,0.7937238680596829,0.6128195526177461
02_02,0.5390551835836502,0.5370393960476566,0.5975802150453342,0.6901048629474452,0.8897686183876219,1.3394908176678177,1.21390725417541,1.1317639120836664,1.1081791979125402,1.0705847603662573,1.0392728606404884,0.9946567631771611,1.000099389524344,0.971676785266833,0.9884078218155806,1.0116565713973746,1.2379959152305346,1.949972072943512,1.2467645910121075,1.124070322987957,1.0223402453381414,0.9125134210854177,0.8090027311121408,0.5740962902510075
02_03,0.5394035945095047,0.5152188538459971,0.5335321545796358,0.6096278800199209,0.8051328500656749,2.528656762495012,2.277186718197095,1.3087253208759393,1.0208150700291532,0.9104925776961004,0.9070209723407415,0.879411225051477,0.9303902352362117,0.9513829629219732,1.0276650832806669,1.0885463235058555,1.0221664331876152,1.2386408315543296,1.1492411688126354,0.9498918035747049,0.8146622902693116,0.740547010837117,0.6561800108924529,0.5954618662208722
02_04,0.5473700878239673,0.4986795301728768,0.5024797688188156,0.5816061663396124,0.7692429494828393,1.147875655286686,1.1154718346896186,1.084391311478191,1.1277886795867236,1.1153361118808354,1.1086178328460508,1.0896505703185526,1.1649427984912148,1.2330756485005456,1.6069919866991644,1.7092930538197484,1.4412065757700854,1.1231401733858881,1.0807267956410356,1.193037419909405,0.8476907329597185,0.6911344730279193,0.5763808382014465,0.6438690048690556
02_05,0.5675042768313546,0.5274792816972106,0.5280447453876808,0.5814687714481813,0.687038383921163,0.8351161146907876,0.8218400106536639,0.8521783669162766,0.8833526260256714,0.9069300033804895,0.988455116319569,1.080281502576343,1.2738667677398867,1.5611469078765403,1.895950583390529,2.1486636822749676,1.4649197389852389,1.0984500968049253,1.0780196478144626,1.1295505997807807,0.9340968459009006,0.8170950327292844,0.7295219168399596,0.6090289800141367
02_06,0.6680875458672989,0.6378376002988242,0.6290646366870477,0.6441176999334838,0.6865682970822705,0.7174893983368922,0.7443835654746329,0.7833105952711488,0.8451527977803923,0.936406001250427,1.0427602076587652,1.1763681288938517,1.4177924171392389,1.5586392318463373,1.8906215980296788,1.8618577829091003,1.3373735840312888,1.1486350171484272,1.0404591024491192,0.976747251957038,0.9129874617730894,0.85349430416536,0.7769825559446217,0.7128632180716657
02_07,0.4645625411001851,0.44259921393506557,0.4274480417195552,0.430839437825934,0.45218614751716657,0.48262062426401986,0.49377846426769023,0.5415516371255105,0.5847589044028811,0.6600890057960819,0.7756020125709218,0.9362015017816451,1.2514985700958876,1.8689382006147826,2.9835770542445976,4.042661609750875,2.2203514352566946,1.0272700301273914,0.8289981495358546,0.7611849087767056,0.6812008135925003,0.6022884583033844,0.5473214149168821,0.4924718224777868
02_08,0.24943402785776664,0.2384601369223263,0.2343135140116064,0.23825908853877611,0.25554924952408076,0.2776143096186992,0.28672850300630165,0.3037673535121687,0.3273151454354687,0.36839603180752967,0.4314582081143966,0.5924979633379895,1.6095095885419175,3.2048703970915002,5.188053537509135,5.035524830522496,2.292286653109863,0.6619182947746268,0.470595626778807,0.4390477845934111,0.387202432685441,0.3359937339920461,0.3055516579161754,0.265651930797471
02_09,0.5429846387957802,0.5187620555635526,0.5123856135227951,0.5254740998169816,0.559172510230521,0.6383746324209834,0.636933517037159,0.6503181229307614,0.6990001850747497,0.7536836044335684,0.8384527750930516,0.964422052684612,1.4919887310041333,2.004196672767279,2.7836821649632935,2.9887153755989226,1.6046326266219746,0.9642641222315903,0.909027946287195,0.8252655822657262,0.7361138415348866,0.6675720249233997,0.615454975426186,0.569122128770898
02_10,0.5936148008187121,0.5564653355254345,0.5617939754368396,0.5979294890060846,0.7188917723390735,0.8901848933777625,0.8845542252932415,0.8809730340977222,0.9000008090040351,0.9589610230844805,0.9972323073064748,1.0567750042922157,1.2390058598858944,1.4309879107830348,1.8748614580589833,2.0395746796119294,1.274084274849233,1.2799953976659335,1.2373015580518822,1.0103273859551505,0.878794116563099,0.7759103767352011,0.7099387943502755,0.6518415179073043
02_11,0.5231335186509097,0.5085238332627185,0.5511879975690972,0.630085152381405,0.8002321694189597,1.6329114308047157,1.4612354932032812,1.1658140642490442,1.0683514454467593,1.0495675642333708,0.9946963039963274,0.9943080067102624,1.0185523185089385,1.050489770287775,1.0485240152770712,1.1103360895025245,1.6877341538810013,1.506739081414009,1.2144968364894284,1.02724047028464,0.9142702286201392,0.7840450263061299,0.6934504157511175,0.5640746137503754
02_12,0.696354774744723,0.6941803648313906,0.7361860108844042,0.7859997652625662,0.919281209268422,1.449194788828969,1.2747478116911595,1.1425782818455303,1.1065769722577417,1.0550829920374591,1.0037866854456612,0.9383320052136419,0.9000080304911571,0.8762871950729848,0.8649950890457924,0.9204672510393308,1.5945096149688354,1.3668884317686227,1.1599488519486294,1.0900465150757026,0.9927169622505143,0.8830822260521487,0.8146624413928577,0.7340857285817532
03_01,0.5379407322535283,0.5401437425134107,0.5698765689287016,0.682355085672621,1.059647935003385,3.524644549763034,3.548127701682204,1.588386021561377,0.8943284203947711,0.8447216290818186,0.762975886672569,0.723915421071819,0.6841831154627362,0.6453726368418312,0.6336076246028852,0.6583250872350398,0.942654028436019,1.0340086453830526,0.8361127024634133,0.7875996041872819,0.7206030935888756,0.6468569345346595,0.5833133690953596,0.5502994635696057
03_02,0.6416941507021462,0.6306310261377294,0.6546669812925636,0.7439622009910716,0.9115224417896362,1.4606287761967218,1.238016320303797,1.1024601184237244,1.0913969938593073,1.0705548574031292,1.0569564334593666,1.0322948849511873,1.0159306798663208,0.99525317323997,1.027718175681979,0.9849473458927601,1.1448687625873226,1.7191305349920705,1.202620906890856,1.1002211527380685,0.9497824142415778,0.8000021950643977,0.729606479830102,0.6951329934641958
03_03,0.6447561896435243,0.6359987427427718,0.6479354607956127,0.7324173660461067,0.8869010415725832,1.540906020022183,1.3223166770835966,1.0930623245530051,1.1058372140913968,1.0708074264883864,1.0402575209633191,1.024707994783105,1.0617609549374443,1.074217917360627,1.1223983265472754,1.1676884892320256,1.11343856239139,1.3704392813402073,1.2382394063433684,1.1011261122933023,0.8542990610311675,0.7834013143395968,0.6646121831115671,0.7024744122864378
