DayOfWeek_Month,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
01_01,0.7336733787936501,0.73101563999095,0.7520713465399276,0.8189272243526776,0.931652008053407,1.5377310127760482,1.3997118873668626,1.1726126889844173,1.1435150314031315,1.046461742021772,0.9555029226535003,0.9086946435680144,0.8869745023183618,0.8706385732983168,0.8551503713101679,0.8961391188793967,1.3136103147759395,1.393915267392008,1.1242922481663609,1.0528082389902884,0.985219191852656,0.9050287969436005,0.8224097786458707,0.7622440709226764
01_02,0.6541087753731729,0.6389236093177006,0.6730127576054955,0.7526883941945148,0.9185166055472344,1.4826920097102423,1.3399824389236092,1.1705283817984609,1.153669748463406,1.0825473890811426,1.0434688290894065,0.9962398636434069,0.9866329218532103,0.9488249573885648,0.9645369557357575,0.9574712049997417,1.1477816228500595,1.6416094210009815,1.1449615205826147,1.0290894065389187,0.9570063529776355,0.8554826713496204,0.7524094829812511,0.7078146789938535
01_03,0.5342543864131045,0.5085275753890802,0.5215749190161355,0.5838686273107225,0.7458322688766491,1.2500924799967301,1.207247161732697,1.0325795276877956,1.0387107981892314,1.0453816204947934,1.0399861024535302,0.9815428320338446,1.011291756506811,1.0680182711860944,1.1773756118497019,1.3206756660092582,1.3567765867217119,1.658950122114471,1.5108186267997832,1.2617909441134694,0.997435085173566,0.819873491451987,0.7403141254253569,0.5870814130534749
01_04,0.5631702903182735,0.5243967919816588,0.5147147812598547,0.5845570792600989,0.7412874687848906,1.1082947672254848,1.0256113047702655,0.9741330083268702,0.9864287073890675,0.946791555513888,0.9790421968618696,1.0279749881389688,1.1330225316980738,1.263934225964721,1.5352123479728292,1.8623779450159523,1.5704175935316895,1.1744097183750815,1.1526820135627698,1.2256380098467867,0.9552689968266416,0.8176298960490691,0.7040594557278127,0.6289443255973841
01_05,0.5962088374953726,0.5280460326297655,0.5172024800254181,0.5810511833172525,0.6621562929041772,0.7756754629643124,0.7644354794045374,0.8036355050559522,0.8372388583954454,0.8983825034031849,0.9790212236307827,1.0895555017912264,1.3142852145828292,1.4793170893806058,1.870501164515931,1.9718475722976379,1.6449319508775408,1.253281486382888,1.0994895951448866,1.1289187637184057,0.961251789040433,0.8323417701225148,0.7405097052710741,0.6707145376478235
01_06,0.6507837573120356,0.6184036824398875,0.6120623908759733,0.6217485395285455,0.6662537213470793,0.7018160560882981,0.7203753672955051,0.7690151641264078,0.8174691355634963,0.9003240330304639,1.027266005179883,1.1733944492406323,1.368464656397233,1.5069045747889143,1.8934446220969627,2.017761810558754,1.406837600219894,1.2080276570127797,1.0760451710561465,1.0259884555974095,0.9138660586046837,0.8453429446356469,0.7662742395676463,0.6921299074357258
01_07,0.40334327578065365,0.38521522115098095,0.36828699189325914,0.37261111501593336,0.3941485744154069,0.41366652576308194,0.4325786246952177,0.47056913498728403,0.5120640857221771,0.5932601888636011,0.6979182237832712,0.8423368084051133,1.1202211163325735,2.0676673791042295,3.8324560682752122,4.1979751461915935,2.501647779976578,0.9445357952852407,0.7435115879174021,0.6781389243347752,0.6022529394236681,0.5207836087222949,0.4735508792284687,0.43126000473198456
01_08,0.2515276517248949,0.2399944955390931,0.23433276432060862,0.24018671480885645,0.2513703814132703,0.2727416693151424,0.27926838724756203,0.29732826136578344,0.32622231250703076,0.3667980529061697,0.4168100120027828,0.49939440008475117,1.0344804236687448,2.8522805833417975,5.911013399648981,5.219382255321799,2.504145274081744,0.6315189363284591,0.4587574990088693,0.44068015041157854,0.37428586718740614,0.3292628718651057,0.2979311308936776,0.27028650500589213
01_09,0.565176514144027,0.5371563856372484,0.5293037348804809,0.5394361874698583,0.5755427925623902,0.6454956864005923,0.6460412800015588,0.6726779390201724,0.7205732629907297,0.8060950599422256,0.9094850473253736,1.084484194835372,1.5510836365762055,1.9167287766524912,2.4478641471933593,2.493460183845558,1.5097744067887433,1.1453763378003805,1.0434282763626443,0.932088210793985,0.7901364471139559,0.7012046901564197,0.64048791656315,0.5968988849430781
01_10,0.6151544170457266,0.5656606908983369,0.6049726091058878,0.6486572124660254,0.7234153417172472,0.8262473770930445,0.8540044219746793,0.8637848723401259,0.8883733047923503,0.9386063738399358,1.0082313509555125,1.081658662986382,1.2548338942950892,1.4705530284893462,1.7699657789857626,1.789104198059401,1.4091664436902365,1.2742891746116691,1.2014955850666817,1.042557985607458,0.932417017561154,0.8189806925882634,0.7621569096875043,0.6557126561421791
01_11,0.5626216950880703,0.5673256319576387,0.6019496918664304,0.6609416870339707,0.8044760229884566,1.202228586484107,1.1024434338739146,1.0444539170556266,1.0246871003742157,1.0344034289900457,1.0295966738282463,1.0250212598239663,1.0982021793193857,1.1480433464783664,1.193540440790587,1.2150808730129827,1.71302986228775,1.4479386003431562,1.196008079804131,1.088948533018595,0.9989054135972907,0.8671180675301974,0.7641712524339016,0.6088642220189656
01_12,0.7047805836508702,0.6909626128138364,0.7119138174369124,0.775536282851941,0.9082272454647548,1.6092489993361534,1.4812138599729123,1.2065416452355229,1.1549004497425592,1.0416443456486029,0.968923803608263,0.9102775162535572,0.8876818236019628,0.8794807404467525,0.8689303886793728,0.9144421287933125,1.5463099575173924,1.3158467066635577,1.1024476887290278,1.0141579028862189,0.9378066729907077,0.8412517330305388,0.771328956337419,0.7561441383078504
