DayOfWeek_Month,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
04_06,0.6372004805513138,0.6062128419857507,0.585512170006029,0.6043117598651639,0.6530005852868566,0.7006755002442363,0.7313885380590479,0.7682061617944101,0.8096497520232002,0.8913962832084281,1.006834214197387,1.1401423171198606,1.3481840705160646,1.5819538019442083,2.002747767768737,2.052640611866801,1.417805922398884,1.182430832735578,1.0687249987898204,1.0024406021853642,0.9092875782766163,0.8493823683434623,0.752575042136253,0.6972957986965266
04_07,0.40455024698713904,0.3852354586844308,0.3734861067495489,0.37454641411928213,0.39473523957812184,0.4189217103904152,0.4298973245149512,0.4567059067956389,0.5017546415313322,0.5845875726722491,0.6874660444923121,0.8280284133718132,1.0574846595732739,1.7028536357915827,3.3680806884356045,5.022289141521182,2.5933398846318716,0.9279982041640944,0.7424157575048388,0.6819065950401972,0.6238046168744097,0.5307984663752414,0.47902967547191444,0.4300835947285529
04_08,0.38163637336155215,0.37099649144111124,0.3636179646310663,0.36490168951494567,0.3807574265942114,0.4068367023883354,0.41719902217172133,0.4460654844254391,0.48429966880476244,0.5494111201222429,0.6508022557706179,0.814702697701583,1.3498656281216703,2.5100753610114825,4.388662164955756,4.435708947186575,1.6780134646549194,0.8110481295636924,0.6822824281482701,0.6328879328415279,0.5591373600082111,0.48113083440671817,0.43872165288252607,0.40123919929106006
04_09,0.242039863515399,0.2312915460428671,0.2221898145418778,0.2318045527274683,0.24861793310020486,0.28331207872170316,0.2855378657887633,0.2928606224963774,0.3081515314180394,0.33774870739898377,0.3914489232548206,0.4686729778900325,1.0713234434746273,3.0594477524411774,5.118739327444099,5.837378949556756,2.6204629678470988,0.7680372012589348,0.42805443249152664,0.38576447821738447,0.33496854214049976,0.29914081723206004,0.275401846617207,0.2576038243820906
04_10,0.5793139943723318,0.5510637106991843,0.5374677528507241,0.5673870014094612,0.6487999226577248,0.8906980649166281,0.8364770593652845,0.7743997069134836,0.7941016338555632,0.8248960713177189,0.8629362587709701,0.9508011540281587,1.1953248629973183,1.4802497341359289,2.4667097476708273,2.7277195731927604,1.48537874817457,1.0842369319540626,1.1162729164652543,0.9001623170117387,0.7711635432938649,0.6903205124943393,0.6368525764645421,0.6272662049875591
04_11,0.7157028610297619,0.6891747352839724,0.7067983153248818,0.7217087915963348,0.8457231416736798,1.2822082036605644,1.1347266654234829,1.0644642344709108,1.1117928224491944,1.08804736723618,1.0521741062844874,1.0145848651709168,1.0169733240448822,1.0204980400530639,1.0204748511319575,1.080510967876581,1.5199642117650922,1.3252468412341527,1.132871551734966,1.0196864278143378,0.9855291470245232,0.870372964809846,0.8097339361164549,0.771031626789774
04_12,0.6735829060329313,0.6581311103260721,0.6633736838694707,0.7217694312811069,0.8470644305599393,1.385895637668769,1.1823132124141131,1.0680552100687513,1.069610423273013,1.013798336507167,0.9725099343424104,0.9431113879650745,0.9336546883198054,0.9048330758730829,0.8971071780196532,0.9661887451896043,1.675165293661461,1.4552782138459963,1.2130662993241932,1.1420030895230053,1.0617089368320058,0.9614478533249999,0.87947306701004,0.7108578547673348
05_01,0.7558990151118964,0.757249147312341,0.7819765685390027,0.8489581271499499,0.9880717486920594,1.6044571030913442,1.4191389573562412,1.1678643533846023,1.0841061520607227,1.0359514369115308,0.9627942736059574,0.9081139194879497,0.8755607319883403,0.8444076815854884,0.8350067610786891,0.8770858813258797,1.296401939356562,1.3273049652778501,1.0949072096642798,1.0140242898783838,0.9819711513419022,0.8885620050296592,0.8424074857329781,0.8077790950363891
05_02,0.7004769789874892,0.6823484374538339,0.718050565168073,0.7821787393007305,0.8977636070042558,1.6215178799677816,1.3293030557229126,1.2095560228713542,1.1634638977135068,1.0841977747831881,1.0425452924499095,0.9794961981704456,0.9696303252269599,0.9448423194564518,0.9336507198361852,0.9439790555738967,1.1381825982958245,1.4765820402573862,1.035454196271779,0.9846141197598789,0.9228907521571961,0.8788642941468909,0.8154452296320465,0.7449658997920201
05_03,0.6625077818088143,0.6360775390163793,0.6413584354807547,0.6921065624798745,0.8222999806796468,1.2355494493699415,1.128669257025095,1.0662001159221173,1.135470021252388,1.1011828349397847,1.0662516368632333,1.057647639696885,1.0872464203679455,1.1070304617564344,1.1418328574801964,1.2050490522293538,1.1325075671382263,1.2668226606272674,1.2071871712856619,1.1154541356288772,0.9937874331837795,0.9185410986840693,0.8260610093811045,0.7531588777021658
05_04,0.6596176210634042,0.6178350467507094,0.6043261850490766,0.6536167837372657,0.7957389403172536,1.0085035121179702,0.950504721589059,0.9572312415685911,1.0240777782946457,1.008196492533842,1.032813881006652,1.058715169558543,1.1259803693538635,1.2518304879750661,1.4350095362143556,1.638061124808113,1.3485416569753919,1.1248918453737733,1.09820905242592,1.1988835651486254,0.9962506396241335,0.8973903335349118,0.7928082988323952,0.7209657161464391
05_05,0.6043463106369437,0.5657705305590495,0.5635655507903071,0.5955491233121676,0.6748374679861185,0.7644914907481776,0.7541258126600694,0.7809947413884553,0.8202297422219526,0.8809462469880429,0.9525739918468791,1.0569581887341446,1.2513828481367542,1.4659933017109428,1.9821631533483868,2.1824980678012333,1.6370042584145361,1.1791413460227014,1.0592313637534665,1.0528437419491719,0.9216360798339066,0.8483261854607725,0.7458287238395441,0.6595617318562746
05_06,0.6203754696796969,0.590548935335587,0.5747003771141473,0.5810315780638275,0.6147226116889113,0.6549915164305455,0.6775823925464497,0.7212841237770341,0.7765176853088215,0.882585857063203,0.9977191574500812,1.1568214150816538,1.376028970040709,1.6898550898418996,2.2198670550579798,2.156534489713939,1.4445827205835118,1.187634630093246,1.0404958755549008,0.9420333672790309,0.8505187353700179,0.8203427516228413,0.7541118118180703,0.6691133834838906
05_07,0.4778650319012478,0.46022555764713724,0.44631228239684145,0.44447317130053804,0.46871745323093844,0.4897792733512137,0.506411234569958,0.5478631994535974,0.6082020356827533,0.7125196155191658,0.8511566076396408,1.0002205600626364,1.3077199353645739,1.7697366272968065,3.1534518316147198,3.87291209248863,1.7772689866564495,1.0021236402405505,0.8798627330123773,0.7886108380949208,0.7081857102400507,0.6410821436305787,0.5784564127338452,0.5068430258708293
