DayOfWeek_Month,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
01_01,0.742977667634677,0.7391851113779526,0.7576255645543604,0.8215539828937545,0.9324238011292507,1.533646162449719,1.3969778777014157,1.1720361428340271,1.143217257266464,1.0444064053322888,0.9806823762522392,0.9130976611623504,0.8838927069938031,0.8680184745180528,0.8551873710147644,0.8965421311554521,1.2991662621462574,1.3828750188066503,1.111014593960865,1.0412270168535978,0.9744144389656768,0.9081468991026743,0.8300702020331052,0.7716148738606009
01_02,0.6635979579505332,0.6424054505110802,0.6770400626692721,0.7502147633566411,0.9325914273784492,1.5112074304967753,1.3471471479047803,1.1438201765285412,1.1335872229363482,1.0673454996827432,1.039401664873293,0.9889332221567669,0.9817277696273526,0.945337206852749,0.9640774384313509,0.9561151106362422,1.1408229504763898,1.6198341686292868,1.134041348095765,1.0296228364405169,0.9666810893453409,0.867530429539328,0.7743742218376176,0.7225434036428409
01_03,0.5745272400961238,0.5434756598359409,0.5523579692363851,0.6156048791863967,0.7669204952191679,1.307354268274135,1.2232521825537654,1.0437565273820508,1.0395952262656785,1.043634851910812,1.0299585289435529,0.9683177352138955,0.9961570830333697,1.0466767386917861,1.1451852002068486,1.2866937732577595,1.311101872788295,1.6168479969175549,1.4792330389462907,1.2335945976090772,0.9771513744258439,0.8198493252081158,0.7488395201930585,0.6299139146040985
01_04,0.587268019878449,0.5516135354589395,0.5365570333034722,0.6113884933742977,0.7546078319943511,1.0786125895053744,1.0088071230213953,0.9633798732941288,0.97944586988798,0.9462184678416059,0.9835482834567308,1.0324121099955164,1.1294309691057114,1.258216685117385,1.4988200191338572,1.7940649244534814,1.5217376907456746,1.1723667006446263,1.1427477042503476,1.2082789283249997,0.9857176225690022,0.8556646688580809,0.7442981015597941,0.6547967542247968
01_05,0.6286684508037117,0.5510452688576173,0.5270670713396705,0.5811653298229777,0.6563634955739678,0.7646053399460984,0.7503045435058107,0.7865891316213425,0.8217631983017334,0.8906835183887621,0.9679894084962446,1.0869511842729016,1.314109477016173,1.4879174134671502,1.8940962942957353,1.9862015823041816,1.6311293511948495,1.2296418568371672,1.0911213055803706,1.1161646971279426,0.9531446831897653,0.8325737845172916,0.7421909379184525,0.7085126756200886
01_06,0.6620665362035225,0.629894324853229,0.6227788649706458,0.6321487279843443,0.676320939334638,0.7120861056751469,0.7294872798434442,0.7771350293542075,0.825252446183953,0.9080313111545988,1.0345127201565558,1.1731350293542073,1.3622230919765166,1.4823639921722114,1.8646027397260274,1.9818786692759294,1.3852367906066538,1.1992954990215265,1.0710763209393348,1.0252133072407046,0.9166262230919765,0.8503326810176126,0.7736125244618397,0.7046888454011743
01_07,0.3920661519337097,0.3744148686104229,0.3580095582276035,0.36202435992466486,0.382836722745063,0.4014917064926151,0.42001978558882325,0.45693750234340974,0.4969009307302498,0.5749819016662004,0.6751788922954456,0.8132165425981421,1.1010593654190595,2.0845242661882746,3.883870707233853,4.270191539497631,2.6276184900077015,0.982161243896319,0.7209107139251898,0.6554279138317419,0.582526960027919,0.5047690191135711,0.45992553004323417,0.4189353276591572
01_08,0.2536295031110027,0.24169092144936122,0.2345974867978458,0.2399742056921763,0.25163392997194,0.2722519476445266,0.2784826672708576,0.2963121111246667,0.32186241873921606,0.3642051693187166,0.4133450685814874,0.49505899576485357,1.0284870244174495,2.8485281558812767,5.905824633563971,5.230859055022048,2.522195304738833,0.6351935444516096,0.45550481900413065,0.43742266064799484,0.3726406051205187,0.3291998535998745,0.29898739913205635,0.27211251895358773
01_09,0.5670227160365331,0.5393887746871016,0.5311142046785149,0.5416916031328876,0.5790052301527413,0.646372719939632,0.6479534750591971,0.674475033176342,0.7212536754182821,0.8071023392573704,0.9089537092451407,1.0850615388618565,1.5524966823657989,1.9036389893575498,2.4354557518669826,2.498120007285785,1.505639978142645,1.1419882386614975,1.041873747755718,0.9311233119096564,0.790006765371705,0.7057778876427884,0.6456896776040179,0.598793942390258
01_10,0.6373714322795556,0.584549161267994,0.621624252387493,0.6652534582148147,0.7397064708363527,0.8369150236315851,0.8607953623689987,0.8685824293485902,0.8871199749083398,0.9334746541785184,1.0016763824747732,1.0536766853051556,1.2318491039465285,1.4429435113182856,1.7408420847708763,1.7612831355923038,1.3909432084879028,1.2670206898043497,1.1920918008673926,1.0427315300505076,0.9403532300104909,0.8337569353565285,0.7858881041736517,0.6795513784190089
01_11,0.5758129031103889,0.5809398832117709,0.6149850515697166,0.676155227951723,0.8237263842688423,1.1948389242181405,1.0842173831144297,1.0269366399127822,1.0115051874894108,1.0259769096474989,1.024714106666863,1.024789874845701,1.0918447131174709,1.1439732201581236,1.183903050405833,1.2122908614105297,1.7184980642282641,1.4562138851501731,1.1917071728261635,1.0794439878476256,0.9998874000675597,0.8704753506119858,0.7687691985515648,0.6183946196174338
01_12,0.7175391604920607,0.7029436884868377,0.7232056378587942,0.7858588478341555,0.9114872267261694,1.6038277340798013,1.4800667170472788,1.2059079465727025,1.152248123024089,1.0372658531241197,0.9666709892635638,0.9100706073844862,0.8840992527869573,0.8642236541445507,0.856475175624131,0.9067651622538916,1.501036976090077,1.3053717955024124,1.1074529023257063,1.0180341723642967,0.9542863019885437,0.8517531111518528,0.7843349088453747,0.7690740550281492
02_01,0.6112067950068925,0.6316070968091101,0.6482444215935029,0.7343726620674725,0.906476331765957,1.6128845351831989,1.5184471830201232,1.1982885140061061,1.1172412475765092,1.0085733478079544,0.9379554491536485,0.8962379780524844,0.855953112414959,0.8183806464552564,0.830701053442551,0.8895333844826544,1.4449258706261763,1.6257779843559486,1.235784574341081,1.102953395752484,1.0064721931279508,0.8974413666419411,0.8256964850229059,0.6448443712931334
02_02,0.652975705911302,0.627231598016152,0.639359511083609,0.7287197478365159,0.8893591812339282,1.3107645783663469,1.146578601199861,1.081822511844902,1.0625381801005647,1.0344508200722768,1.0146915047874383,0.9936022355891972,1.007630082818658,0.9957871598755017,1.016021458700841,1.028814348724999,1.2024683311321365,1.8386296197097063,1.1687761653259379,1.0715312018007155,0.9988903856734409,0.916749898736148,0.8652933485152147,0.7073138229446078
02_03,0.5522641409184081,0.5206083943657246,0.5299597032413582,0.5968282731678397,0.7717738124201265,2.4418101941571093,2.202300354868749,1.2745968226802797,0.9906794520088256,0.8994930046952296,0.9004549814455938,0.8743921229764231,0.9289563391191761,0.9464061499397367,1.0215074511251494,1.1019108102137323,1.0457358423029277,1.253634678143273,1.1802559864875826,1.0030732920018905,0.8634524338850718,0.7862034636755901,0.7006770191025092,0.6130252770576934
02_04,0.6271239362238051,0.593438230403125,0.580030984305342,0.6657655347984871,0.7907881046603147,1.0237629471201852,0.9810034086726126,0.9424815176523751,0.9573013128926033,0.973820955405943,1.0024310609181768,1.0346802760855227,1.126591736388004,1.2360523241720474,1.5160482940177145,1.6732482545142218,1.4681652722399177,1.1465110734475674,1.0802409713070964,1.159607079903795,0.9761672234730548,0.9225142975710338,0.7953609332400943,0.7268642705869558
02_05,0.5889410268309873,0.5404011756819471,0.527436261979654,0.5629129803832017,0.6440026224484535,0.763004815188593,0.7486648348815109,0.7843772789887368,0.8321510216008232,0.8740512654295979,0.9494442029892969,1.0948476745413787,1.3040149489383752,1.5812873078896905,1.9140141386312686,2.181012785663949,1.6179426548116282,1.2000992012336313,1.0875991091532786,1.097008493491761,0.9266770287757243,0.8267293304162279,0.725976235902498,0.6274036041477903
02_06,0.6622683968365533,0.6345321276482645,0.6224122757797873,0.6329492230182683,0.673679485437868,0.7031640373518242,0.729789910754892,0.7692207738513607,0.8297019059825528,0.9199274698923271,1.0232887796868448,1.1652776875417137,1.3970432759038207,1.5524986858347756,1.8742535836842695,1.9353017264291918,1.3986025550915782,1.1938172217661198,1.0574984200485504,0.9852990685669397,0.9073587346213138,0.8524532068584659,0.7694097773892706,0.7102516700234482
02_07,0.449007310903988,0.42532136793596903,0.41168358684730255,0.41273691140293134,0.4319878036104085,0.4596791517965421,0.4691867918644538,0.5112643359550951,0.5526904819652819,0.6238453276047261,0.7366342122587576,0.8960881466338658,1.2188905443331832,1.8826790478500401,3.051162468382939,4.1664668583902165,2.420276497695853,1.080281348532622,0.8276359100516268,0.7391150687779358,0.6556113786771076,0.575475555247566,0.5267315754824851,0.47554831779910617
02_08,0.25725741558715143,0.24578617829181612,0.2378706930193846,0.24057273301814133,0.257282280985913,0.27707513840011877,0.28439385410227264,0.30153440231524486,0.32390497273439955,0.3632834759064646,0.42644987722709354,0.5864089874602413,1.5952810998794713,3.185066946632637,5.17587365614607,5.047808564057757,2.3216657054348158,0.6750292686464588,0.4710252487403258,0.43442338176330203,0.3834907566333631,0.33262443923345497,0.3028605569158616,0.2730303668682375
02_09,0.5217638871314692,0.4990446665823105,0.49171833480956595,0.5039225610527648,0.5370428951031255,0.6129824117423762,0.6110464380614957,0.6250917373149436,0.6734910793369607,0.7291977729975957,0.8218398076679742,0.9654245223332912,1.497912185246109,2.0422054915854737,2.8469631785397946,3.0718967480703525,1.700638997848918,0.9931355181576617,0.9075540933822599,0.8259584967733771,0.7224218651145135,0.6491965076553208,0.5996963178539796,0.5498544856383651
02_10,0.6009654183730244,0.5636318979042503,0.5632108431621211,0.595551857402794,0.7120035689401953,0.8620995593962878,0.8502298257134122,0.8449165158722601,0.8621597100737347,0.9261800811031636,0.9592629536990162,1.0198346858881497,1.2015498824555513,1.4274958771723167,1.9005208046155624,2.084802430087369,1.3306933869342707,1.316818630669828,1.2450388222497357,1.0195539827267308,0.8963453450894494,0.802851142110988,0.7385500679201401,0.6757327104396516
02_11,0.5462074925878356,0.5314044008542802,0.5633374176028632,0.6314803922745443,0.8326074290615937,1.6259246161417593,1.450304104183037,1.1651673057763636,1.0517951241762595,1.0199507486955421,0.9756744353966744,0.9802616210087193,0.9872421208531353,1.023629361311965,1.0149203567441694,1.0829082091970856,1.632040863624486,1.4768078432748515,1.2129892697898554,1.071251882472759,0.9528936295552148,0.8195106817344512,0.7642871718541814,0.5874035218283739
02_12,0.7367966199347034,0.7287785673132322,0.7675244862684848,0.807134626464375,0.9382801997311313,1.4649510274630309,1.2691088918763207,1.1274246207029,1.1000576147493761,1.0440992894180914,0.9887411177261379,0.9237084693681584,0.8874111772613791,0.864389283656616,0.8542106779335511,0.9064960629921262,1.559319185711542,1.3422796235836376,1.1462214326867681,1.0806126368350297,0.9846840791242559,0.88345016324179,0.8218984059919341,0.7724217399654312
03_01,0.5563191578518061,0.5581992193765708,0.5829682839091853,0.6934293590507183,1.06820321077703,3.4986452863550057,3.5090303881108498,1.5890996221225548,0.9488193039544708,0.8368810376149084,0.7545164374823592,0.7092009862862445,0.6750465352530188,0.6392955240360646,0.6300593487675775,0.6506654199239272,0.9236026057254837,1.0077875828899483,0.8257648008216567,0.7797480568345585,0.7177507898869602,0.6609609949404958,0.607603058332888,0.5764029896957211
03_02,0.6800774089743572,0.653977429807172,0.6774045195415732,0.7603269834739439,0.9105433695964069,1.4162854960371791,1.197894706499707,1.0649734872952585,1.0568604817228082,1.0348798968579136,1.0274901437202166,1.0053208843071253,0.9906042695477968,0.9813592166861673,1.0005725748441796,0.9782775323989575,1.1149722425673365,1.6678830060572394,1.1892785687987328,1.1160728440984826,1.0041888370179464,0.8858270037826625,0.8433123389223799,0.7416167574444557
03_03,0.6820744795428338,0.646697330241634,0.6471027990015331,0.70693478288415,0.8461879601120109,1.3933173680009123,1.2167864066598244,1.0122781008856958,1.0167129154470929,1.0143561282801787,1.002420141660648,1.003763256927814,1.043144410233018,1.0679540299793464,1.1293825471040662,1.1826256636383217,1.139493924304051,1.3685077482545838,1.2513019348462386,1.153330545735609,0.9840473384777181,0.9256091534572548,0.8166394242343609,0.7493316100911039
03_04,0.664211006282837,0.6041920960371879,0.6061675993627268,0.6490568162987689,0.7735135258077199,0.9811493227077824,0.9503730603730712,0.9314238245267835,0.9663330477662407,0.9466559949052809,0.9801875645098229,0.9975511990027174,1.0549447693025846,1.1095050519381917,1.306795449843985,1.595790791598479,1.4496815259030293,1.1973369695302438,1.2247600749045011,1.4722698468226778,1.029237232605769,0.9655272503571394,0.8188981153654951,0.7244378642469639
03_05,0.5448428695046538,0.5082037103480298,0.48372132289314285,0.5267090183828962,0.5756400244823874,0.6796817289630864,0.6789219307317279,0.6986598003419092,0.742626791329858,0.7729342985584939,0.884996095481311,1.0111226018868325,1.2463899031257255,1.644642367193601,2.23392499103016,2.728806905721703,2.0906608134062172,1.1801354973512588,1.004790949958844,0.9666828475549273,0.8205314366518225,0.7302505223612843,0.6529199468141237,0.5922036259260041
03_06,0.6345490554679926,0.6074413774405962,0.5935677163509036,0.6061179757468259,0.6552161785857064,0.6922714260112764,0.7146148579410996,0.7692713478938155,0.8157889174298437,0.9144485137004241,1.016085763781988,1.1382577968118885,1.38749844913864,1.5115894146245077,1.9352764668850893,2.104605713603007,1.4505805965416942,1.2133608429333567,1.0630444672159398,0.9936099916827881,0.899736698204677,0.8371397980893389,0.7640659678983186,0.681860666020283
03_07,0.3681008122736813,0.34710197701476103,0.3320349473075196,0.3356524960731224,0.3602445194998973,0.383801217522375,0.39349673542614555,0.42332628736877637,0.4507806810309609,0.5254824540257157,0.6254461668853201,0.7570421159209195,1.0786507273922235,1.878640577143162,3.973554541094552,4.447879739849117,3.2788633751100678,0.9591741757363372,0.6702209455464514,0.5962865313807639,0.5286371514341034,0.4667612331537585,0.42701691792762375,0.3918036738826479
03_08,0.2671737953929089,0.25846633872611124,0.253064490608746,0.25570897744829196,0.26787522940217867,0.28858768882532987,0.2962873380075445,0.3199829075850615,0.3430334803724454,0.3854984565428374,0.4577219721179982,0.6185116094383187,1.3356109782484908,3.489311697722254,5.438314623387383,4.728390843867441,2.048711366959838,0.6466576568677544,0.49880826764948066,0.45916515243592115,0.40205874912950634,0.34380747652060517,0.3133152532670599,0.2839356494764944
03_09,0.48942787741895,0.4724873842623715,0.4601719146342556,0.4713042387085786,0.5028906397052891,0.5642349440246668,0.5650774870705495,0.5823765091828228,0.6152715408678193,0.6675629890559036,0.7579481387865588,0.8862477255819372,1.2320489033495567,1.857717783932525,3.1578154830729512,4.153504172380722,1.5687434456425287,0.9438454023143044,0.8784317943477911,0.787562630526948,0.6863857592298798,0.6152536144200346,0.5670852492224403,0.5166043722606147
03_10,0.5726376661735912,0.5365234833144241,0.5364277405178727,0.557816681267443,0.6478149100257069,0.7877334329058416,0.7651381329197243,0.762189254785943,0.7763783372348522,0.790816350954795,0.8263752255939643,0.8963632098729971,1.1346095848113629,1.3900130688917292,2.4002910581015158,3.094292293183592,1.715232200217336,1.1015400228825283,1.0273968012331673,0.9008439727515999,0.7902035970568664,0.7036712575337613,0.6706782898421678,0.6150134279272162
